attempted,candidate_id,check_count,decoder_p,denominator_included,frame_id,iterations,key_dependent_disclosure_bits_total,policy_sha256,public_control_bits,public_control_bits_total,qualification_role,runtime_s,status,stratum_p,syndrome_disclosure_bits,transcript_event_count,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_019,10,240,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,0,0,development,2.625,decode_failed,0.2,240,2,d580b26ec80367198e134329109586d78a085adcfc33bcebeb1e89fca61fbcbb,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_020,10,304,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.593999999924563,verify_failed,0.2,240,3,f1a768595987d2f4a90e3964dcad1bd36eff8f7b6b6e0154e963240b3c624013,True,81c63328cb05dce68f9dd0297edbd5ffb26338d43d835e992c403e7965858a27,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_021,1,304,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,0.875,verify_failed,0.2,240,3,84a8bf9674aca256d37b14acfb24a1cf1d5cd54dcc2f2048d0508935a225fe68,True,d7cfa4e9fae6334f1e4f735a2d38e7854a74f4a5980971882e2cb4a001ecb247,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_022,2,304,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.062000000034459,verify_failed,0.2,240,3,b1a1f06e7fb0fb5af388fbd2f24c0d32434d46060b0bc0068013cb2785a0e8c9,True,5ddf8539f859d0bb79998d0815bb4ca9200a01c5fe39eaadefec9a55a9aa0715,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_023,4,304,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.452999999979511,verify_failed,0.2,240,3,1d1bd7cd95374c302e1a70bdef0e63c3debf6cdef82f476114a69db15328a733,True,804ac23229c6836dfc37789e30e7805563a9e66c35d7bf0bbc985e671ee70950,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_000,4,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.7190000000409782,verify_failed,0.3,320,3,c52d4bec41e14f61abcdfdb72b6f4a9e89394c129518ec6c8b3312b64545092d,True,c2e35be0dfc9b22450e98f6e6fdeae7f9861abbb4f38ce602dd156d8cb2f2f77,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_001,6,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.234000000054948,verify_failed,0.3,320,3,d325413d333b9784bc33177399e30d5eccb077be9d50475e10317367c36fb14e,True,cfa9ba547a7303ae45953b3ef8fb280823888bdceb8d8ab3c1ab4c57ed8fdcd1,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_002,10,320,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,0,0,development,3.265999999945052,decode_failed,0.3,320,2,2a6a86a94e49457ea334a498ec73b7779688912fee5b11e8942328d5fb3c9a1c,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_003,4,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.687000000034459,verify_failed,0.3,320,3,55bc9725e2fd702ca5a46d92287c3ff71616e81168893b3b9339ba0933229412,True,469c2423b3ee77893294ab39cae942a553972d240fad7260e3426258362ca58d,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_004,10,320,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,0,0,development,3.2660000000614673,decode_failed,0.3,320,2,6cf261990b6a0f1d3366bee15a4fcacdfc6c821ea4124341532b1b46e2e14a86,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_005,5,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.015999999945052,verify_failed,0.3,320,3,273838685b84f6969a9b5dc19fcd1666aa003b2ef112182fe0bdaf3a31c0e5ff,True,fd5dad24633b7a6c7f835f4ef0551cfe950ba01efccc0918bf7944d707d4b8b6,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_006,7,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.530999999959022,verify_failed,0.3,320,3,944654f80276571d413cbaf5c77443df01195c9052d87f27e263beaef4f80113,True,ac73f23ee05baf72f8afc340b0c6d7042600a3a03a259e1ebf9eaef1296026a4,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_007,4,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.7190000000409782,verify_failed,0.3,320,3,c7348efd0d73133f3fab6cea04be7359c9f86b9a0e8984e569d0a1eb7cf99dd4,True,d5047ef5d6e310be644c85753e9ddd6c54774d3b3b7b5598ffcc7229cb82f51c,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_008,6,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.234000000054948,verify_failed,0.3,320,3,3d2ad008ffaf97af89551efd9bc06b76de5dbb717d41876901fae576116609fb,True,35b14f69f6e4db023bbe24cbae6e709c3a12cb0cbd9852b74b4d0b888dda6f6f,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_009,10,320,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,0,0,development,3.25,decode_failed,0.3,320,2,016d94dc8039ffcc0226823d1b1112d2470ff96dee9f0397202416198466a3d9,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_010,4,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.687000000034459,verify_failed,0.3,320,3,d9dd78b663a528429d0e473bacc4011ffefaefd21391eb2b3ef37ccaecd47fa1,True,4458594f011740d862eef3cbc50a7ebf3b76bdf2cfb89389565c35eb3a262e36,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_011,4,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.7189999999245629,verify_failed,0.3,320,3,35a20f80ffced0a4b72257237d64de588ade3a80f527829ccfe6d21ec97f3076,True,04f13359559855081f89a67ce4de10f317b6dc017e4b322accf674286c150b66,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_012,5,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.9540000000270084,verified_success,0.3,320,3,9fbb1fdd2cdaae9b36a9bbe7a5d82e619faa38a63ae88271c20e62032494a254,True,58db638f4aef40cc75d813e375fe07cf5f219ccf09fd50a1fcae519fce278e89,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_013,10,320,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,0,0,development,3.25,decode_failed,0.3,320,2,af2935e49eb57cdd6a57452885cb101123e43731b5a3f5b40603761f2cc67fb1,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_014,10,320,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,0,0,development,3.25,decode_failed,0.3,320,2,d8d3ff39a66d5a32cdac09734f18bd218e53a907d5abf337c67a3c9880739189,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_015,3,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.452999999979511,verify_failed,0.3,320,3,88772c50d846a14684378394f9a444bafbfd3e8cd62bdb663ed1eb046339ea20,True,b35c20f089c70d8cae829c6d34b62382240c7e949d19a9f931c95058708744ad,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_016,9,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,3.0,verify_failed,0.3,320,3,af224cfbcd9a305dca9009ef2da9aae26582c4b76ea0931e58e9ad8a6dbbcbac,True,9bc4b77000a51af85b9b3ef4ac835186bd49546dbd9027bcc0b718a6cd34fbb0,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_017,5,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.9679999999934807,verify_failed,0.3,320,3,045f43326a44419bc2c72936618fb4408baab53e3e68eacae4312762a1d4f288,True,9511e2804972017b783c9e8118b8887ce0bfb8aefa642d86f07ea82683cd6c35,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_018,6,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.25,verify_failed,0.3,320,3,4d939da5dd8267db06a7dcee0d0aba6ed3a8ea5538d60fbd5e62c2ef1cf53d96,True,c53e6a3fa0200c2c564d514b69ccc518c0e10df5d282e128821429cf680eb652,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_019,7,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.5,verify_failed,0.3,320,3,4ab93df6c8ac55e5e243565b493f3eb598fb0a7fa498d5f83ad08e15e752006a,True,44a16f4a8c51e2895bb3f3e3e3d9455e5567373418279b638430c073964452ed,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_020,10,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,3.25,verify_failed,0.3,320,3,76d01351e90380a8e9a9d775baf8947a89629d2f0d553afced0fb5e8748a56ef,True,b2fcb6304118f9013896e76e9cb20f593afdca3c7b8997cca4315817f091f9f0,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_021,6,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.23499999998603,verify_failed,0.3,320,3,80ecc98986275407102da22381cc44c32549725d76e3fdd287df64c281ed41dc,True,5747e80ce463f58972d88ca482635d778961a6110fbe351b7b6c67d490a15690,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_022,3,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,1.4530000000959262,verify_failed,0.3,320,3,4dcd1013336e24761835c1757b34b4647ed3b65395c905097360d7e81be320c6,True,e00036db24036aaf893510feacf9d6b7b881d670899cdedc6f25712acf4845e4,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_023,8,384,7e44cd5b825ae50c3cc37632e5fb67a0af6992b10fbe62ae092888b30c961caf,703,703,development,2.75,verify_failed,0.3,320,3,cd0d07e9d094a93f0663b444664850b6983de78cc41b8492c6ad1784c8a5280d,True,383bc9f4d1bb40df7e51890c29c1e8f7ee0fd4489a80b9b0784c5cf138008570,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_000,5,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.625,verify_failed,0.2,240,3,6c383baeb2d986beb6b6406f7672bfcf01178aa42bfb2c95484f8e9e5432e35e,True,156d345d78a593b119d077a84d7d96700cbf4967391ea53ffc2d421dc738ba3e,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_001,10,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,2.5929999999934807,verify_failed,0.2,240,3,f5ad1ddbdc9b9592a90e84f6b120c944b44a0e18ca53cf2dc8be3c6f33e998c6,True,dbba51bca87d15cb4ece641e8059646755da98bfa506cd7b8cdc4f2dc0956eac,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_002,5,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.6410000000614673,verify_failed,0.2,240,3,7b9629e1d9c58568cbc84e3bf00fb4956b3c071e89680d466917604bd6e08ed6,True,775c0a99604d747f09fff3e299b4ef9fe29d1655e4cb37ddb426d37cafefc20e,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_003,8,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,2.25,verify_failed,0.2,240,3,3b10d8289957b25d06fac36be03e4579f4f23a198480c97b19558b589c82205c,True,5f822f3d19a24a4c6d7ae7040c9da4ccf252b0b347ac6da06ae7b38bb0583fda,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_004,3,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.265999999945052,verify_failed,0.2,240,3,7ae691a9d4abecc10074d2d9b9e2289eafb83d3959c6b6046d29296935322ec1,True,2e8539bca2fe9c3e3b673bb4ba0720ecc0b7122c82b230e1179f4065700c63f8,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_005,4,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.437000000034459,verify_failed,0.2,240,3,60ce7870fc70e02955b3a8284d8b0f4ba73d1c988c01fe0f0f1ee387f24a2655,True,a5a50c210f791dfa7bf3828833d94e89521f7dab490781bae8f61f20d34f0605,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_006,4,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.452999999979511,verify_failed,0.2,240,3,cda0207a81da6f23626adc12ae3350a4ac8db5f95b103f83b1900829927ee93d,True,23b6f68494c88172c7298b6845a39327dca29a4a0e988d4e9008db66d73e3f54,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_007,6,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.812000000034459,verify_failed,0.2,240,3,8b99320611ae7f8a3c8f9db8d662bb8766a3bd017f8009524e99e23589dafbbd,True,2880277ffb94b9f1d92300f364efb23569b7bbf0e75cc80cc7e2ef73c4446121,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_008,14,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,3.468999999924563,verify_failed,0.2,240,3,e2a80f5922c9a5de54ce6c375278b49c501e119c4697f853ae34c47b1f531fb2,True,d9a504fee688b196f983f9b0c7b9220a9235fb4a017545f995bf4ce89b1f4c06,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_009,6,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.859000000054948,verify_failed,0.2,240,3,872d9cb3ffc7f1c388b4e0f6509e8bb8562b82eaa9eafb1a347820038b6ef363,True,dd84a0210fb27bc143a7357b8797f5ca88f70974ad026e0e11f7895478e55f5d,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_010,3,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.265999999945052,verify_failed,0.2,240,3,8f36eebc7a987ed47bfbfd9b612671eeb88251a5f7e8a030c51e852457a01c9b,True,94719a1910d4e4c93af8d10b9e8f822fca746714266b39fe8831961cba83d5de,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_011,1,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,0.859000000054948,verify_failed,0.2,240,3,9440b00a36bdc35d3ee2c5201fa752b94a960c8181ed55f6fa90db86a65bb9fc,True,06174fc4be827462558e7be44343a40223963ea88dcd4a6bcb7c5b86522e743d,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_012,4,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.452999999979511,verify_failed,0.2,240,3,021ebb275bc8d2b8b44f09f63dd83c188daf8e9436c9106a17054076bac8b92d,True,0d4d1544d17da7e0e8e1bb6e4abd95bbb000f7518d58acc4a81cc33c99002dd4,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_013,2,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.062999999965541,verify_failed,0.2,240,3,411abba8f1f917e9a0381be3dfab7f0b0f0dceedae47f36e2086b85eed34bbb7,True,7db8e7abbac1ce0982bb9adbadbe9406feac7c326e2a25192c8c6011ce74b3ff,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_014,5,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.6400000000139698,verify_failed,0.2,240,3,35533565c40b4e88b40606b9ef4222752d03aea0ee2af3077726b286dcce2896,True,edcfcc18c38ac97dcbe44a153af57aefe50dd1293a4fe0d3d18a05a890495034,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_015,3,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.25,verify_failed,0.2,240,3,8271fbe8313e9c137e4a7066ae0570fdd19c9ad6936bc8a11b7cf5d80512018f,True,a36f276b89a416e5da017f8f4ad44c76ba95372735d077fbe11eb9a4cb22df48,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_016,4,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.452999999979511,verify_failed,0.2,240,3,b659a850766a4d77ce33b18592f713d150099b7b3d048ee60a1f5bbecb5f3e13,True,335d35a9025f9934bda042b5c9d584aa4c1d8026c5cc24b588a2d768cac5f621,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_017,6,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.827999999979511,verify_failed,0.2,240,3,45da2583fc92bdae0ba706946c30b0a0316d288217ecd8ddaeec916b8c7a4691,True,bda8bb941f7a7e81393da0df1ad53b4dbec9c1f065057aaecf6103dbdc8af555,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_018,3,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.25,verify_failed,0.2,240,3,e02c2f6fbf7d2739d1e6f7bf2a0a0c2e374c2f4ce75e012fa09001d25f04f2d5,True,100c1359ffd5956a1855f73b5f63645820b67ad30919009b15978d581ba9bde3,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_019,20,240,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,0,0,development,4.577999999979511,decode_failed,0.2,240,2,d580b26ec80367198e134329109586d78a085adcfc33bcebeb1e89fca61fbcbb,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_020,10,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,2.594000000040978,verify_failed,0.2,240,3,24fc21f044d40c3f8f7a20627894585fba4a9391a3844508dad5b31ec7a9e5aa,True,787cb4ea360fa00cb4feac9e06c9f3fc7c79979a4724c7e48748f2a200f67be1,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_021,1,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,0.875,verify_failed,0.2,240,3,af93822982fa6cbe791ae164e4a175fe1d0d2c436cd2ecb0939761c446e559a0,True,ae43e5839c227b4f2d5ac4acbcba5bd2b6c319af75cd1a357927aacf9463759a,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_022,2,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.062999999965541,verify_failed,0.2,240,3,be7bed5c58190c4b9b5dc13cfaa30c6a2681560ede9638fdee237ef499b6e0bf,True,1cb142b741847baca4c8986229ee3404886a1ecc678afaab8539878b00ca028b,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_023,4,304,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.452999999979511,verify_failed,0.2,240,3,2db713ccb292495b589e11404d37e28ab23e80b7efc8a59851ee922623460d33,True,c12fc9df3db2c5e9dc854616137cc31db32ccae0ec0496bf9a7b79c73acc24a5,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_000,4,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.7179999999934807,verify_failed,0.3,320,3,85f5f54bc5f7c228071f4065a109a5e228e7f2520373c36bc5afa1e3624d914a,True,f65b82129f92d968a632ce9d7abfd729518c8add1014d0357541c64b6462b0ef,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_001,6,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,2.219000000040978,verify_failed,0.3,320,3,16e021b0185c3d4f36d12550a6fb05802fb5a1e1318462ee4885b610c653bf2d,True,5ad5dbb809bef21e97b424e26ccef07e663420d3f236e8dc45483f440c4142f6,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_002,20,320,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,0,0,development,5.875,decode_failed,0.3,320,2,2a6a86a94e49457ea334a498ec73b7779688912fee5b11e8942328d5fb3c9a1c,False,,0
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_003,4,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.7190000000409782,verify_failed,0.3,320,3,8e3db5b1b2692f303c0c8d3b06e0126a1e96eb4c121e41ade4e2901380a0afc9,True,e066cb04a287b7f3c9cd13c82ec3cd551165e836ecd75fc468adddf54deead32,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_004,11,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,3.484000000054948,verify_failed,0.3,320,3,dfc429a5f1da37d4b452e08dc99f9a0d7a1b07b4050191ca90ca27c5e173a28f,True,7fa02a5ba5150a3b1be52249f4cf4309c8c4f4860999ab0361e424796a9f2b65,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_005,5,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.9689999999245629,verify_failed,0.3,320,3,3bbf4e8eeacc939c55bfef38326ad4127c5ea7818625cb7e19e7ffc9fd4cb80d,True,02057e0c69366fd3e46f2f697570f619bfeda616933ac2a6273088a7d324604f,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_006,7,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,2.484000000054948,verify_failed,0.3,320,3,045c3908eb8c74e14d92c96999756f5c00163b001d80525d58e6514513c4457e,True,c76c9dcbb756ea9d8ff296847de0d6d7276dd8a27171a0e67e6d11c3faf200ba,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_007,4,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,1.702999999979511,verify_failed,0.3,320,3,9aecb78180cc2529c1c68b98c549bee59c37561b02328f97fc64ad8c04d30e7e,True,d17c995299d7be7ed1f71c89f67121c1323eaa25a0bd114f994e56f31c94e850,64
True,nbldpc_formal_v2_qc48_damped_l050_tempered_t080,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_008,6,384,62369f8c6648795768a1bdce14b2332e8d6d24a71cb3bd4922d8ced95cc1d052,703,703,development,2.219000000040978,verify_failed,0.3,320,3,f8da6961d41f7b0e5b1fb0f496381834e90ad00110bc51497faf65572e674675,True,cf119784cb5a8f3d020c617e64d7be7c35039cd4389505ab9ee80989a7f273a8,64
