array_sha256,check_count,denominator_included,frame_id,iterations,key_dependent_disclosure_bits_total,policy_sha256,public_control_bits,public_control_bits_total,qualification_role,runtime_s,status,stratum_p,syndrome_disclosure_bits,transcript_event_count,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits
00c451c933bf2c2328b6d0f5b068ff1c068dfbedba8754751f09fe15b4a7bb93,40,True,nbldpc_formal_v3_q1024_p30_development_015,5,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,7.811999999976251,verified_success,0.3,400,3,2630402acc37413e34d051c418ae092fa50eac860e9e3fff353ed54677ecc2cb,True,f53c3fb3681c9dc3765ef8465d071ebf925b3abe564598e27203bc36bf88b735,64
c49eda8fa38440d622408f0509efcfeefc70b4943450b1f749965be9bd655078,40,True,nbldpc_formal_v3_q1024_p30_development_016,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.202999999979511,verified_success,0.3,400,3,a6268c0bf62798e7e92118a51dd15c15e5a1a5d932638fb0feac1f664f1706bf,True,7d3cb054a5a4c2b5067b364da5f25cd310b6711c9731f1ca551121aba76536e0,64
671dbdad2a3e81c236f8d0bea6d83fdad63be74eed362f03be03fddfd0bfcab7,40,True,nbldpc_formal_v3_q1024_p30_development_017,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.6880000000237487,verified_success,0.3,400,3,3281342789b4660408564a7d7ddfe3a460c947df46e046bc6e6fdacfce9fa41e,True,fc84a04444ee3279d72e36795b6a05c72d7f79cd8b2662c3dc2bab37de16ee3c,64
ea6b9311cb42c00aa065b8fdcaee67f4e05a1232ca57f6aadacd7a3bb4169e62,40,True,nbldpc_formal_v3_q1024_p30_development_018,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.217999999993481,verified_success,0.3,400,3,6c68d3669d5f11681499c78cb1a6eeb92db44325558a81d7ecfacb2596b9374c,True,756911460ca9555aafaf02c36857ff684931c375e8bd551a2303da4130166066,64
983ab0e901cb57a0a98752016803cfc8daa0af3fb0285162701e8af81557daab,40,True,nbldpc_formal_v3_q1024_p30_development_019,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.10999999998603,verified_success,0.3,400,3,fde3dcde7d26cd75bf0b32d05445a556e7b7670a0c22acdbf86968901c6fb4f9,True,0f16acecbbd161fc2dd7638326777f62bba0a216a432b3827f03b04f16e2743b,64
2606cf0c6465fa02b0df5502eae3898da50ecaa2e35022b220dbee0656506318,40,True,nbldpc_formal_v3_q1024_p30_development_020,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.187000000034459,verified_success,0.3,400,3,6129de7c039308a091ecfd056fbcfe6d919ea903fce35855607d1b80f11d9d6b,True,fbdedc4e29a9b2514fff09586f45dcd3f98a09615eacd1d4303b67c4edb30c82,64
0b8731d127cbd654f2399d34ce6b710a4cbc7e5ee28db424109fd3dae6597fc0,40,True,nbldpc_formal_v3_q1024_p30_development_021,4,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,6.577999999979511,verified_success,0.3,400,3,15780cdc2e85141dbf9f4e69635d39fbcd3054f57e07595419625f7c1d93ed98,True,019210e2c5a4a6e8481e454a8bbcd98da00c66f8faa8aa28f163dee2cf208f1f,64
526ec5bbb8dc6424cc6a74f4141f333d67a461c20af39091a4abbfb486ff4627,40,True,nbldpc_formal_v3_q1024_p30_development_022,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.8119999999762513,verified_success,0.3,400,3,f6cf1609e605a0b4d57b81d6174254d6afc5d006e0ed2be667bd941f3cf939a5,True,27ab50ba54a7a0b64535431c5274d60920b6d27a8d386d38a2c96c79c98be984,64
d01a07c56dec23b2ed3a10ff30ee61ac900ebeefeda78ed353aa2f52610f35d9,40,True,nbldpc_formal_v3_q1024_p30_development_023,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.204000000027008,verified_success,0.3,400,3,cd9116e8d2334b5860e5cfd0098d5ef9c62b9f585ef8b3276a78c860695361e8,True,a9608015239cf7fdbba5d41dced74897fe3a34aa854e853e1dd8a1e923cf6db0,64
4f3a1acbeb99eb57b0978f7e54365f9cfd101768a2d0766989bc3f76bd5a1ed9,32,True,nbldpc_formal_v3_q1024_p20_confirmation_000,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.688000000023749,verified_success,0.2,320,3,fa0f2b3c211b5894ea1d1f376eac9a1cd158cb66f9cc7398da6f7d5bcc536015,True,c22ab228ce70ca4ead54f6e236015069421e79875bcaf5e217d7b34bdd0d6871,64
2aed070af6ffe1e54f5e6f9fdfdaa5a7ea5e0dd9ab33a4914285ab7c2f9520e9,32,True,nbldpc_formal_v3_q1024_p20_confirmation_001,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.422000000020489,verified_success,0.2,320,3,2c2016c7b8ae0950730ef06bad641b6a48a453b9f1a692a22d918a46ff8dd63c,True,f261978f161e7334488d9cd06e23870b213cb71c65c76d3dc69848e082663dc0,64
512d65ad5e010464c04374cbcedc9fd4b7ce3ac5cca4c6a275c3ac9c97f10b74,32,True,nbldpc_formal_v3_q1024_p20_confirmation_002,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.702999999979511,verified_success,0.2,320,3,801dd95a0c9eca13765502ad7ef7011630d215fc8e5df39fa1fdda83a75ea8e7,True,95f62b664f8068f2e7d5a290f233267cd2e9b956537fa54dcd37a1393fead073,64
b09c44fb9c920c2cb7fdad13e569211d9c3a0b9f7c699ea2a3ec1c0225510ce3,32,True,nbldpc_formal_v3_q1024_p20_confirmation_003,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.4070000000065193,verified_success,0.2,320,3,894ee5d881a98ee15857111b1d461014b66966a07b5b66a366fa9b19767692ca,True,1acd270a83426992ab549f7e5ccadf06cbf013ae268529f5a149a97cbd8e46a5,64
666ec232203da9e39940f29b75291109fd4cda0129e88793ce8a621df83cb391,32,True,nbldpc_formal_v3_q1024_p20_confirmation_004,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.7189999999827705,verified_success,0.2,320,3,87e31c2fe48c607b8627b1c62d0c897b352889026c8d3c93da0559da5e461bac,True,dfdb92a2ec45ad73a4a73beb24a8c5b175f1b904a9f2e8de125e2b59c0e8aac6,64
84d1b4823710d50358480da92830a396a4f3c9571a96e1deb7781c96dc67d712,32,True,nbldpc_formal_v3_q1024_p20_confirmation_005,5,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,7.23399999999674,verified_success,0.2,320,3,ae5b1d7ef744992ebc6ee1cc02a0be74411df9858525c63eab6a87e969840f7e,True,27da4ce9ca5566ed95369821750b1bfb544e760ace8d02750bb9994329b7f16f,64
bed9abdda9a706a89f6288ef0d70ef84e274ed09ae7695688d1023a5ba542778,32,True,nbldpc_formal_v3_q1024_p20_confirmation_006,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.422000000020489,verified_success,0.2,320,3,3cccb2c82594b0a96fe1e60225e9a9c8debf0da2542a709c65c00fdf25d3f666,True,a9e4875fad05494cf808a72f2846ab5fcbe79df2a5d88b0912b50dcb89f8db3d,64
a02ce12052de1c17ebab3b81285710f0120c23b9b1918e8206cfc8f8b058fe72,32,True,nbldpc_formal_v3_q1024_p20_confirmation_007,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.3589999999967404,verified_success,0.2,320,3,94c59e11617c72c3a85b3e1fa93ef9bebdabd4efed22299731b59ff3e413a372,True,8e23ff2ce6bb1f171b6aba90086e91f0ef31ce4d3ccd499b8086104137718724,64
8c5bafa85db20e4d0ea582f2d68c2bb788f8a6dc9af1ba72e673e5b7d7a5e8a9,32,True,nbldpc_formal_v3_q1024_p20_confirmation_008,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.4209999999729916,verified_success,0.2,320,3,e75be4930f3950723f5c99ebd4c574ac8f4971344a7e0ab9b1e30ab5278fb1f1,True,f2de60b9137d0b761e86b8bb8ed5b61c1b69e3b4a6429e365918195738d253da,64
209dfbd0aeb811cb7cf05c2759163b2a67b8beb1802f1c51f3add51c7abdaf8e,32,True,nbldpc_formal_v3_q1024_p20_confirmation_009,5,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,7.282000000006519,verified_success,0.2,320,3,ea10c0d7f324a7b9a6c8e24e0986b20997e8a33bf09d247788f3258e224648fa,True,b38a7b6c5bd17c91a9bc4990d1789c0b351e0bdf573d1570011224093d664c62,64
9928d3fef06f1c5a2d20694dd3185ea412026c5f0eec3404c923f47b2a867b14,32,True,nbldpc_formal_v3_q1024_p20_confirmation_010,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.6560000000172295,verified_success,0.2,320,3,aa740df0fa9f4339faa8ed58b215c986f438f5385b7dcb119bad46b4edca38af,True,10743ac587c9243f38ba58357f0c81b6e0e4116de16bb94d606fcb81f98c4df4,64
dd11203d90210439f37447b626838ba29652cebfaad9c8d095692bac79607fb0,32,True,nbldpc_formal_v3_q1024_p20_confirmation_011,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.76600000000326,verified_success,0.2,320,3,79f091577d4f17e7e9795834d87ff3a7f4280b9988c1a179328bb2a00b135f99,True,9b7ca2601380e6b56e09368321582dc1a822bcb95a900162bbe29f452d2bcccc,64
7d181012d30f00a36b4225a1c27759192aade99ac7a81c8ec0feb5838f6a0eb4,32,True,nbldpc_formal_v3_q1024_p20_confirmation_012,1,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,2.125,verified_success,0.2,320,3,0f504d8de1090e7f8662386d1954a8c9e3098c63d68b5409e8433bc2d04288e0,True,e11b221c409566c1b7c2e004036e70abb766934798fbe747c32dec549355a1b1,64
7e0416af6ff91bd1a9cb95d717f714ae3d0bd4c6172e613a2f4b9c5519d35a2d,32,True,nbldpc_formal_v3_q1024_p20_confirmation_013,4,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,6.0310000000172295,verified_success,0.2,320,3,7a7c6cae0c692ed01c48f411879b925df732e4746027d2a730c2d1cf3459ad64,True,011a2b59858169b2edd7ffeeea41d44d7192286e8a23fdeb33c4a818906ef4e5,64
d502d6eccccb28d9ea1d3a3fb89784c56a1431c5108502ae9e50b02c781f9885,32,True,nbldpc_formal_v3_q1024_p20_confirmation_014,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.452999999979511,verified_success,0.2,320,3,fcdda16fe00a4343a00f5a3b5a5ae1fe66a4ee6f1f4becc6d38c53b2391e1856,True,8585c6abdd83dfc736734d5f1a07d7ef6d6641373e3aca33ef5403edf2721202,64
9b8c00725cc704da4622b9366feb70c6852516a8b4e964935d95f99dc31f879f,32,True,nbldpc_formal_v3_q1024_p20_confirmation_015,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.452999999979511,verified_success,0.2,320,3,0456103d55540ec9eb6b68c3ecb8aec3c52c2ce3b3a2f7d201d791cdf744f797,True,86663b68bed40e8669eacf96309b7f1f7a12c8c7d5f3952dc9be9362193a266c,64
2f3459697bc4923fc2b0a8e6bbee20f46dec165dc6a45ac584d8eb87c4b83f02,32,True,nbldpc_formal_v3_q1024_p20_confirmation_016,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.717999999993481,verified_success,0.2,320,3,a78af83622d87f122abaf2f0664a5a1054542d9c832fda011004bed1d30cace2,True,c3664980b7df0617eb87b69b58dee22b0cf6c2083f0aecb1fe4dc30dd0f240e1,64
c597bb15b3f27bddcf9281e3f87cb995aaff4e8dfebf33225a0e5cf3a23f5985,32,True,nbldpc_formal_v3_q1024_p20_confirmation_017,5,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,7.297000000020489,verified_success,0.2,320,3,b2909cd67b6e1f535619f742fde3cc051fa5ac421f6d6f6eaf8d735ad0e3b135,True,4f0a7504047684a03b8044a5174136a11e3772aa92f6465facdaa886b96e3776,64
3f660fe294d4e9c7511e760e86b60d35c5653d269bb3a3a1d5f9550dfe76c2f9,32,True,nbldpc_formal_v3_q1024_p20_confirmation_018,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.670999999972992,verified_success,0.2,320,3,9d78b8ef30fc2d860ec3fa5b4dff94a5c6242edf353e002948dba9555d02a8d7,True,de705e3b5a5298d4ffe36a4fcd1b98efd8b0531811e161a15bb1834c1656ea00,64
e2e3f4b23ce4108a6318fec422f2a113b798ba6c73011d7d12c2fbe68970c689,32,True,nbldpc_formal_v3_q1024_p20_confirmation_019,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.422000000020489,verified_success,0.2,320,3,0fd442ec03ec8f93bb1de74b7511349d24f2aaf94a52fc849625d662fd64a919,True,289960914d30900c2787a5a332ce403c594d469b4bac86578a9a896df4ec46d7,64
ed70cd7d6a988c72473f948e7de815f8795382fc72d51162a0e83c320069367e,32,True,nbldpc_formal_v3_q1024_p20_confirmation_020,1,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,2.1089999999967404,verified_success,0.2,320,3,351b35c85d76cba1bc372c0b0d55d120f78d65765102d9b022387970f4498bc2,True,f8f851b13ae422d8e6143bf5e580d56f3e1e22887289bf1eb6c8fe0d66ca13be,64
a1f800d22fc23dffe3123b9db1c4b54357180e0eaf1716071b04e677788c58dd,32,True,nbldpc_formal_v3_q1024_p20_confirmation_021,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.4380000000237487,verified_success,0.2,320,3,2d6fc9fb46a38bfc06f01a8dba4c115ca94914d315f747796e4a7ae63d6583a1,True,e401be574efadb125a7bd7cb3bca83dedd6306699a349d79e0bc77634c32abf8,64
ddb2b111ee26805a4a3d870e59fd30fdad0ecbb430f140bdf98164843382b9b4,32,True,nbldpc_formal_v3_q1024_p20_confirmation_022,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.25,verified_success,0.2,320,3,5ce9f274c1469b92a9b98c1603f01f8b82327655672769098e876d0d4d57e673,True,824322a238a71af039f70d1cdc0671a568bb94ba905b558a6da2a5d7a1028ea5,64
8c3f3137ef4827c650a42fa11f67af23f6a0a5ea17e44ae1cfa87b3a2c5f150d,32,True,nbldpc_formal_v3_q1024_p20_confirmation_023,4,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,5.672000000020489,verified_success,0.2,320,3,762186569cab3c7362dde4e33fd8b3559ac4f7289a698ae8c0b353b41ef136bc,True,b84ea6421783ea41aa4cf5927bf4f76c45078fca2ac7df53ca400bf041b4c4cf,64
3123f33f2a6b26f2f9272ce06fded851750a233b5eae547eb54f337e6d1b2640,32,True,nbldpc_formal_v3_q1024_p20_confirmation_024,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.375,verified_success,0.2,320,3,de2530cc552619efebd1774c1e4ced232c0ebaf34e7c35dda320379fdb29d841,True,aa54c5f1745dd4cfd3d68e117cfe26a9f0c4adcb9319dfc7a5aa8d7f520b3e9c,64
80caa1322432145b61835faf0c015203118e731219369f02b5f48387758cf219,32,True,nbldpc_formal_v3_q1024_p20_confirmation_025,1,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,2.0,verified_success,0.2,320,3,70333da47599f15cdc940cefd82ba0243737739be8cb1e48153cf539a8da7aec,True,68e25ea3ffaa468ffb91fcac46ce602bde5c702585d6f9fc3552270d4e5e6cc9,64
c52d0764fa846b2a73967e532e16bf2800fadafc3ec35605305d53c1828a8f41,32,True,nbldpc_formal_v3_q1024_p20_confirmation_026,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.2660000000032596,verified_success,0.2,320,3,23bc42bc32bc23e826d79e1ffe4e7e45fbd0ffd359ed87c5cb12659287205303,True,9373421423d8a495e01c2d4af6119d4ccfc5dcb373364a42d813e6aed6916d23,64
4a499de702a9369dc9a5c1533f51409e4ffc61f07b6cbb155452360f8745174f,32,True,nbldpc_formal_v3_q1024_p20_confirmation_027,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.5310000000172295,verified_success,0.2,320,3,1e274d6834d79b525117064cff2cb401e139751ef677a0e243018abf84e55d80,True,85e32ef689ccc9447d6ace5e9bda9e87efcd59224445f882891fdcc1fe1eecd4,64
cee82fc0641b2c65d8c319f9950a98417db1c79b0e2b2f8162d16e03b4b1c0c0,32,True,nbldpc_formal_v3_q1024_p20_confirmation_028,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.297000000020489,verified_success,0.2,320,3,2c95da25d7f181abe91a8ef6816e1226c47c985d5da629b97d80f1cf8d14f159,True,ce3d45ab2fee6d93e5d1437ad5bc56c1d3cfaaa63dc6224978c669fdb1c7e5d0,64
2b4ab5221ee2cd7b1976bd107b7e8bead9056d2abb9783b3928280e607ac11a1,32,True,nbldpc_formal_v3_q1024_p20_confirmation_029,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.3130000000237487,verified_success,0.2,320,3,9a0ba6d3edc85c880a40342de2b8ef7aff87cc086c1b31213d9f7360178f05c2,True,22bba11e7ca05217213b377a8eab253f092d685908057445623741f10d4cc2b6,64
c8a80ce4d5b03efd1308fae935f7d3190da40f12f2bb05053424f64f0808e879,32,True,nbldpc_formal_v3_q1024_p20_confirmation_030,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.3439999999827705,verified_success,0.2,320,3,6562b65fc6104176cb9572b1c8d0b9ee150aa63a94b7811d09c3f4ea2ad1a79b,True,395e7982301eed1d8ee40845c8a462a089c79ee980d5c6a514411247dca6b108,64
d87353cfdf5c10eb6604a154a1ee44c350be4d0d0eb8e22ff0ad58ea7a6a83a1,32,True,nbldpc_formal_v3_q1024_p20_confirmation_031,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.467999999993481,verified_success,0.2,320,3,5551dada8b11c47eb7ae4fd1abd9b530f9de2fd05a263d2f835cc9c1899963f0,True,b322a0a30fd2ae1b653577aff68ba287f39d60b4a8edab7cb1a01df1fd1cc0d7,64
2b0aef5dc73cc462491f7adcda60bcfb5bf8a4b311840ff531ae5456bc774604,40,True,nbldpc_formal_v3_q1024_p30_confirmation_000,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.922000000020489,verified_success,0.3,400,3,cc0726c65cc1477082371ba05461140046f9ff1efb774ad73d4729630695c611,True,73e5031ca32d4654c2832ebce5dc4c1d10c345c3e80e50eb2d38852f0f9c53dd,64
2e42df80bfdb14b6c240e74912b5dddb0aa59ea4ce78a198c957c9f0ab8b1f69,40,True,nbldpc_formal_v3_q1024_p30_confirmation_001,9,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,13.09399999998277,verified_success,0.3,400,3,8d7050ad692569dbe4d1909634f8fbdb4091fe327483894f0cd93850665b180b,True,6e5a9fbbd169bb418a6577cb1a5e01c4e5dfb24f3b390d63e0ac9af8b2374c45,64
280c942be1dd176f4c5f078038520465c09e8055a7532ac545a6fed2c65781fe,40,True,nbldpc_formal_v3_q1024_p30_confirmation_002,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.73399999999674,verified_success,0.3,400,3,0464d0957dcfdbb114334198286ec482ae4a55346229f446295f8bf93658f7ad,True,be70cd9c10f458af5114b883e7dd622bacfa0158a354873822dd0468a8a12279,64
8826a0fbdeb6757664b6882e0abbb652d3b2406b4b5d4c203ee778c590547b75,40,True,nbldpc_formal_v3_q1024_p30_confirmation_003,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.5929999999934807,verified_success,0.3,400,3,2401b5c50116fb3e540e64168cfc670a2191d9b1e6134fc8cf4474f48c157665,True,15ca5cc9205e443aa20fbc6652605f8bc2b863dcff862ef90d937c7ad2ef4b1f,64
5d4ad9e21c7cf50af1f850e6bb749bed3a99e2d5430e245dc7a88ae9bfb3aea4,40,True,nbldpc_formal_v3_q1024_p30_confirmation_004,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.5320000000065193,verified_success,0.3,400,3,526c37a0687ce9a20cce95b5af28d9b235bb219e3720876af18f1587106c7340,True,0021af7798df511f055539f3c33ec37aaf9b863ab11e543b1eafdaa7674b7c50,64
28f58b6129647bd7b4f38321354eaaf9d2be497c66cbd9a8dd43af25602b87cf,40,True,nbldpc_formal_v3_q1024_p30_confirmation_005,5,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,7.577999999979511,verified_success,0.3,400,3,1d3db072efc5803262bef26f755e0ad308f7166d0a4b676f715c0660462275c9,True,91575e87268904031f09987acbc1d7a1f72cf153edbeab1e3d3472f0230b5aa8,64
3ad2b836da8d1c1dae9d39daa6dfebc56a6380752a17c027c59b1884ea5736f0,40,True,nbldpc_formal_v3_q1024_p30_confirmation_006,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.5630000000237487,verified_success,0.3,400,3,c2e6a298af9692ee638795522279a0eaa6a08396e2c2a84666e63718adc36481,True,20a9529c19b17729c5f8dfed4ac9f63de208f1e0877958352aacc47c20d32c2b,64
9ed4d6ebde34e93a16913bb9773eb447ec65913d3fc23daa37b8c64e339ae062,40,True,nbldpc_formal_v3_q1024_p30_confirmation_007,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.85899999999674,verified_success,0.3,400,3,331ba8005d2475fc286707f37c57ba7ada5c7c02f9ab439e9b4650e96f84f6fe,True,10310a47fb0a83ee03c076cb2b72dd917a3a58406943d66c8a054213f0fc40cb,64
a55991c3f2308043496e844a0867f4eb3225378d3a339c9f1679b1688ac63421,40,True,nbldpc_formal_v3_q1024_p30_confirmation_008,4,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,6.187999999965541,verified_success,0.3,400,3,46f535f4ba29984327e27fa7e18ed12fb480d7c4e6ce97e356fe73435cb62115,True,c30d2888f0744785e4618216e9ac71ff441e581033048c8886e2b316b2b61ba0,64
4dcd19197d02d025c091888007149a41d955c18699087bd6ed2d2347c586b768,40,True,nbldpc_formal_v3_q1024_p30_confirmation_009,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,5.2810000000172295,verified_success,0.3,400,3,b74d599bc3091b7385b496cb19b0ea8c77c5b9efded2da794db38897ae21ec05,True,8bbdf6aa482080d3cad7abd97bc40ae5de6b2cfc4644503700ee3731b3cbb024,64
c3d4a31e66e7443a747cb6136461caad09de2718fb4ea348a604ba6d8ffbb6d2,40,True,nbldpc_formal_v3_q1024_p30_confirmation_010,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.827999999979511,verified_success,0.3,400,3,e76dc5553cc67beb13495fea0d9e5f092ccc02ef241e0aab8404e0fc8c6a754c,True,a1b044fcf7aae47ab97bc5f81158e55973daa78a63983e86003c6ffc50993830,64
d2c4f9066fd3e7497a825a64d39ea5f91d8eec2db4cf4449cc30cdf82ff60a3d,40,True,nbldpc_formal_v3_q1024_p30_confirmation_011,5,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,7.812000000034459,verified_success,0.3,400,3,9248fba0a5dc782d6fc83989377fbc18d42389a3d013a1a06de250a3e74cc4cd,True,083cd1948a5a9d6fb96c9a9e6a66ca5b2949c72d7953de186d838a279d391b17,64
39eb10aec8786c8351af97a8f83a96367c586d7cec725493a767501281c13349,40,True,nbldpc_formal_v3_q1024_p30_confirmation_012,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.437999999965541,verified_success,0.3,400,3,15c8630108ddde306eee88d902ff3f8af27631807d43b071b252e17693aca563,True,43b77f3ffda9db6d6023e72dbfbb1958138564fc5fe1d8d83f640d9428a13aa5,64
2eadb498f6798e488a69327c287142e768c1df2a9db7bc7d4a8f4a71ac80ed56,40,True,nbldpc_formal_v3_q1024_p30_confirmation_013,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.4530000000377186,verified_success,0.3,400,3,0e0ea94cd64668d5f84e7ed43d02b0c279ba28601954827203698a7adc0e1b87,True,8f3723c835364d342a67addd9abd3c5368c200c6d79370235519cef93b7dd627,64
1b0274821d451590da25b2fd1f49c11f77184cc3e3d7217021ce975ba1fae982,40,True,nbldpc_formal_v3_q1024_p30_confirmation_014,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.3130000000237487,verified_success,0.3,400,3,2970fceebae910fd245561fe883c74f394a0f8ea495f6142f083d7970732ae8e,True,94e0e0d7e475894b6ea8d7256339440f048dc8a17b5b911b2071685cd3ebee98,64
9109480c6e7b2acd43705be6f35ffee8f4ce7733d401bf0fc624688a1b98d5e0,40,True,nbldpc_formal_v3_q1024_p30_confirmation_015,12,400,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,0,confirmation,16.5,decode_failed,0.3,400,2,9e077689d55c3f88fc8c16028a90f6b5f8fa58ab9f787d0846e23d0482cb76a8,False,,0
